Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
illiyoon-cica-acne-clear-mist-200ml-30ml-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d76104dc-9dcc-4069-aecd-d15e72793610_332da67a-5fc2-4162-8d13-5e84760c953b.jpg?v=1742248597,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiyoon-cica-acne-clear-mist-200ml-30ml-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9939416b-ef65-4972-9351-304eef29fea1_ca79d703-2ee1-4d6a-b3cb-2ed512db0efe.jpg?v=1742248597,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiyoon-cica-trouble-clear-body-mist-200ml,ILLIYOON Cica Trouble Clear Body Mist 200mL,"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Body Mist,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,32.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f98f8bb7-4413-4d24-a54e-924e41951474_72cf4e41-387b-4de6-9b59-66a730394245.jpg?v=1742248591,1,"",false,,,,,,,,,,,,,,"Contains 2% of niacinamide which is a functional ingredient for skin brightening to improve body skin tone.Contains BHA to remove dead skin cells on skin surface, AHA to remove old dead skin cells, and PHA to improve skin texture.Contains 0.45% of salicylic acid to provide smooth skin texture without dead skin cells.Contains cica allantoin for skin trouble soothing, zinc chloride for skin soothing and sebum control, and plant-based salicylic acid to help with improving dead skin cells and skin texture.Contains hyaluronic acids and amino coat to provide double moisture protection layer.Contains pure vitamin C for skin refreshing and antioxidation.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/A00000020409206ko.jpg?v=1741822266"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>200ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, within 24 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Spray an appropriate amount onto problem areas morning and evening after showering and massage in gently. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Butylene Glycol, Glycerin, Niacinamide, 1,2-Hexanediol, Tromethamine, Salicylic Acid, Polyglyceryl-10 Laurate, Zinc PCA, Gluconolactone, Lactic Acid, Ziziphus Jujuba Fruit Extract, Ethylhexylglycerin, Adenosine, Fragrance, Allantoin, Panax Ginseng Root Water, Mentha Piperita (Peppermint) Oil, Scutellaria Baicalensis Root Extract, Betaine, Citric Acid, Glycolic Acid, Sodium Hyaluronate, Prunus Mume Fruit Extract, Ascorbic Acid, Zinc Chloride, Tocopherol.<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common<br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Cautions for Storage and Handling <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-023-5454 (toll free number) Hours: 09:00â€“18:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>",Recommended for acne skin types as it removes skin troubles in 7 days.Improves body troubles in just 7 days.Completed clinical trial regarding body skin trouble improvement in 7 days.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
illiyoon-ceramide-ato-lotion-double-pack-600ml-600ml,ILLIYOON Ceramide Ato Lotion Double Pack (600ml+600ml),"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,49.28,74.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/81d6009b-5c8f-41be-bb99-526c316ffcb8_b9b0da3f-3135-4e38-80a8-c95c94dd1c5c.jpg?v=1746165434,1,"",false,,,,,,,,,,,,,,"It demonstrates the amazing efficacy of ceramides in protecting the skin from external environmental damage and maintaining moisture.Phyto-Ceramideâ„¢ delivers intense hydration thanks to its exceptional affinity to skin. Ceramide capsules gently yet effectively invigorate the skin barrier. Glycine Soja (Soybean) Seed Extract helps soothe itchy, dry skin.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/81d6009b-5c8f-41be-bb99-526c316ffcb8_50e81166-92b6-4c00-a1ef-d57da310f598.jpg?v=1741822187"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>600ml+600ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, within 24 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Refer to details page<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Refer to details page<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common<br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Precautions for storage and â€œhandlingâ€ <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-023-5454 (toll free number) Hours: 09:00â€“18:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>","Ceramide-powered gentle vegan lotion that helps restore itchy, dry skinâ€™s distressed moisture barrier with 100-hour hydration.Tested-and-trusted gentle skincare formula: German Dermatest completed. Allergy and primary dermal irritation tested. Dematologically tested. Tested on and appropriate for sensitive skin. Vegan certified by the Korea Agency of Vegan Certification and Services. Formulated without 8 potentially harmful ingredients. ILLIYOONâ€™s fragrance-free formula is kept safe and fresh until the last use thanks to the airtight dual system pump.",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
illiyoon-cearmide-ato-concentrate-cream-150ml-2ea-30ml,ILLIYOON Cearmide Ato Concentrate Cream 150mL*2ea (+30ml),"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,24.94,33.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/adfa14a4-4ec8-4587-b58a-a4c3709c0a1d_67fa0fa4-88c1-4ad1-9045-cf65c22a0655.jpg?v=1746250899,1,"",false,,,,,,,,,,,,,,"Ceramide deficiency causes the skin barrier to be easily damaged, resulting in sensitive skin that is easily stimulated by the external environment; therefore, sensitive skin requires ceramide.ILLIYOON's ceramides are special: Phyto Ceramide â„¢, which resembles skin, provides a deep moisturizing effect; the patented Ceramide Skin Complexâ„¢ is a ceramide capsule that is twice the size of the existing one; and perillae semen extract, which gently strengthens the skin barrier and improves itchy skin due to dryness, helps to calm the skin and provide high moisture care.Because of the strict selection of raw materials, 7 specific ingredients (parabens, animal raw materials, mineral oil, synthetic dyes, fragrances, imidazolidinyl urea, triethanolamine) are not added and can be used with confidence.You can enjoy specialized ceramide moisturizing for sensitive skin.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1a1ecb91-5c3b-4919-8bac-12532927856c.jpg?v=1741822099"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>150ml + 150ml + 30ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, within 24 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply a generous amount of the formula to dry areas including face, arms, legs and more. For extremely dry and sensitive areas, apply Ato Ceam as frequently as needed after Ceramide Ato Lotion. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Butylene Glycol, Glycerine, Dimethicone, Pentaerythrityl Tetraisostearate, Hydrogenated Poly(C6-14 Olefin), Stearic Acid, Behenyl Alcohol, Palmitic Acid, Cetyl Ethylhexanoate, 1,2-Hexanediol, Arachidyl Alcohol, C14-22 Alcohols, Hydroxypropyl Bispalmitamide MEA(Ceramide PC-104 7622ppm), Polyacrylate-13, Arachidyl Glucoside, Mannitol, C12-20 Alkyl Glucoside, Polyisobutene, Glyceryl Caprylate, Panax Ginseng Root Water, Ethylhexylglycerin, Acrylates/Ammonium Methacrylate Copolymer, Polysorbate 20, Sorbitan Isostearate, Carbomer, Perilla Ocymoides Seed Extract, Myristic Acid, Arachidic Acid, Cholesterol, Bupleurum Falcatum Root Extract, Angelica Acutiloba Root Extract, Ophiopogon Japonicus Root Extract, Glucose, Silica, Glycine Max (Soybean) Oil, Ceramide NP (4ppm), Phytosphingosine, Hydrogenated Lecithin, Tocopherol, Canola Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common<br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Storage and handling instructions<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-030-5454 (Toll free) Hours: 09:00â€“17:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>","ILLIYOON Ceramide Ato Concentrate Cream allows sensitive skin to function normally.If you have ever been king because of sensitive skin, if you are sensitive to cooking and cooking, only ILLIYOON, the number one body moisturizer, can help you.It is a vegan cream that is fragrance-free and has barrier-strengthening properties.",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
illiyoon-cearmide-ato-concentrate-cream-150ml-2ea-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e03ee2d8-009d-4352-90c8-1a380908dc39_b70cb648-5442-473b-abab-efe86741ac0d.jpg?v=1742248585,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiyoon-cearmide-ato-concentrate-cream-150ml-2ea-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f0811418-6cfe-4e91-af0a-e9654a52f0ad_779d03b3-be9a-46bc-846b-5aeda24ea07c.jpg?v=1742248585,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiyoon-cearmide-ato-concentrate-cream-150ml-2ea-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/828c87b0-1a1d-44d3-8dbc-a8a7151084b9_6c9bb331-ac96-4181-8556-d0b468e2f7bd.jpg?v=1742248585,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiyoon-cearmide-ato-concentrate-cream-150ml-2ea-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/fd5864b3-bbd8-4abd-ba25-8abceedbb001_91a8aae9-dfd6-46a3-ad71-3083f2b9e049.jpg?v=1746269375,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-awards-illiyoon-ceramide-ato-lotion-600ml-334ml-set,★2024 Awards★ILLIYOON Ceramide Ato Lotion 600ml+334ml Set,"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,52.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/88f9a2ba-effe-4755-b2f3-ffe7057f2ed4_2b66c991-7d75-4d45-9111-8936078a26c4.jpg?v=1746169435,1,"",false,,,,,,,,,,,,,,Contains ceramide to protect skin from external environment and keep moisture.Contains patented Ceramide Skin Complexâ„¢ for mild strengthening of skin barrier.Contains Perilla Frutescens Extract that improves itchy skin due to dryness for skin soothing and helping with deep hydration.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dc4fa10c-eb69-41a2-8f43-0ce89b302525.jpg?v=1741821933"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td> 600ml+334ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, within 24 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply a generous amount to the face and body, gently smoothing over areas where you feel dry. For extra dryness, follow up with the Ceramide Ato Concentrate Cream.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerin, Propanediol, Hydrogenated Rice Bran Oil, Cyclopentasiloxane, Hydrogenated Poly(C6-14 Olefin), Cyclohexasiloxane, Dimethicone, Cetyl Ethylhexanoate, Diisostearyl Malate, 1,2-Hexanediol, Butylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C14-22 Alcohols, Arachidyl Alcohol, Stearic Acid, Glyceryl Stearate, Palmitic Acid, Behenyl Alcohol, C12-20 Alkyl Glucoside, Glyceryl Caprylate, Arachidyl Glucoside, Panax Ginseng Root Water, Disodium EDTA, Ethylhexylglycerin, Sorbitan Isostearate, Polysorbate 60, Perilla Ocymoides Seed Extract, Bupleurum Falcatum Root Extract, Angelica Acutiloba Root Extract, Ophiopogon Japonicus Root Extract, Hydroxypropyl Bispalmitamide MEA (Ceramide PC-104 65.5 ppm), Mannitol, Glucose, Glycine Max (Soybean) Oil, Myristic Acid, Acrylates/Ammonium Methacrylate Copolymer, Arachidic Acid, Ceramide NP (4ppm), Cholesterol, Silica, Phytosphingosine, Hydrogenated Lecithin, Tocopherol, Canola Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common<br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Precautions for storage and â€œhandlingâ€ <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-023-5454 (toll free number) Hours: 09:00â€“18:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>",ILLIYOON is no.1 body moisturizer brand.Recorded 10 million accumulated product sales and won Beauty Awards for 21 times.Ceramide low irritating vegan lotion is specifically designed for sensitive and dry skin types.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
illiyoon-md-red-itchy-care-cream-330ml-68ml,ILLIYOON MD Red-itchy Care Cream 330mL(+68ml),"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,28.00,35.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2dd52c50-03e2-4e85-b6a2-bf436f027f4d_3414c2c8-aeee-44b0-adf5-0197c7aa06ee.jpg?v=1742248574,1,"",false,,,,,,,,,,,,,,"Ingredients such As Evening Primrose Oil, Ceramide Panthenol, Perilla Frutescens Extract, Fatty Acid, Cholesterol help soothe the sensitive skin, strengthen skin barriers, and moisturization.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2dd52c50-03e2-4e85-b6a2-bf436f027f4d_e32b97f9-a76a-42c1-9234-7a486265c68c.jpg?v=1741821788"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>330ml+68ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>Usage period: 36 months, 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply an appropriate amount to itchy and irritated areas. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cosvision Corp. / Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water Dimethicone Gutylene Glycol Glycerin Myristic Acid Stearic Acid Squalane Sorbitan Isostearate Hydroxypropyl Bispalmitamide MEA Behenyl Alcohol Cetyl Ethylhexanoate Tocopherol Panthenol Arachidyl Alcohol Arachidyl Glucoside Bupleurum Falcatum Root Extract C12-20 Alkyl Glucoside C14-22 Alcohols Ceramide NP, Oleanolic Acid Palmitic Acid Pentaerythrityl Tetraisostearate Polyacrylate-13 Polyisobutene Polysorbate 20 Angelica Acutiloba Root Extract Phytosphingosine Cholesterol Perilla Ocymoides Seed Extract Glucose Rosmarinus Officinalis (Rosemary) Leaf Extract Ethylhexylglycerin Disodium EDTA 1,2-Hexanediol, Glyceryl Caprylate Oenothera Biennis (Evening Primrose) Oil Propanediol Ophiopogon Japonicus Root Extract Panax Ginseng Root Water Arachidic Acid Hydrogenated Lecithin Canola Oil Glycinemax (Soybean) Oil<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>Cautions for Use <br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br><br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-030-5454 (Toll free) Hours: 09:00â€“18:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>","It is launched exclusively in OLIVE YOUNG.This product, tested by the Korea Food & Drug Administration, improves itching scalp.It passed the suitability test for babies in a pediatric skin test, which means that anyone from 0-years-old to adults with sensitive skin can use it.",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
illiyoon-ceramide-ato-lotion-600ml-128ml-set,ILLIYOON Ceramide Ato Lotion 600ml+128ml Set,"",ILLIYOON,Health & Beauty > Personal Care > Cosmetics > Bath & Body,Body Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,45.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bc95c509-8c1b-4bfa-935e-4db9a3d2406c_34dfcfc7-3fcf-4896-a95e-3eac05700079.jpg?v=1746261561,1,"",false,,,,,,,,,,,,,,Contains ceramide to protect skin from external environment and keep moisture.Contains patented Ceramide Skin Complexâ„¢ for mild strengthening of skin barrier.Contains Perilla Frutescens Extract that improves itchy skin due to dryness for skin soothing and helping with deep hydration.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/A00000020668404ko.jpg?v=1741821710"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>600ml+128ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, within 24 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply a generous amount to the face and body, gently smoothing over areas where you feel dry. For extra dryness, follow up with the Ceramide Ato Concentrate Cream.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Amorepacific Corporation</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerin, Propanediol, Hydrogenated Rice Bran Oil, Cyclopentasiloxane, Hydrogenated Poly(C6-14 Olefin), Cyclohexasiloxane, Dimethicone, Cetyl Ethylhexanoate, Diisostearyl Malate, 1,2-Hexanediol, Butylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, C14-22 Alcohols, Arachidyl Alcohol, Stearic Acid, Glyceryl Stearate, Palmitic Acid, Behenyl Alcohol, C12-20 Alkyl Glucoside, Glyceryl Caprylate, Arachidyl Glucoside, Panax Ginseng Root Water, Disodium EDTA, Ethylhexylglycerin, Sorbitan Isostearate, Polysorbate 60, Perilla Ocymoides Seed Extract, Bupleurum Falcatum Root Extract, Angelica Acutiloba Root Extract, Ophiopogon Japonicus Root Extract, Hydroxypropyl Bispalmitamide MEA (Ceramide PC-104 65.5 ppm), Mannitol, Glucose, Glycine Max (Soybean) Oil, Myristic Acid, Acrylates/Ammonium Methacrylate Copolymer, Arachidic Acid, Ceramide NP (4ppm), Cholesterol, Silica, Phytosphingosine, Hydrogenated Lecithin, Tocopherol, Canola Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common<br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Precautions for storage and â€œhandlingâ€ <br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-80-023-5454 (toll free number) Hours: 09:00â€“18:00 KST (Lunchtime 12:00â€“13:00) (Closed on weekends and holidays)</td></tr></tbody></table></div></div></div></div>",ILLIYOON is no.1 body moisturizer brand.Recorded 10 million accumulated product sales and won Beauty Awards for 21 times.Ceramide low irritating vegan lotion is specifically designed for sensitive and dry skin types.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
