Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
random-p1harmony-harmony-zero-in-4th-mini-album,[RANDOM] P1HARMONY - HARMONY : ZERO IN (4TH MINI ALBUM),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7904d6b5-56c5-4078-9060-7d98970c1385_7a517fcd-193f-4cd5-bdef-ce07b5932b0c.jpg?v=1746732264,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4787f41e-9c94-4b7d-8820-cce2c0685321.jpg?v=1746438195"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - HARMONY : ZERO IN (4TH MINI ALBUM)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-7th-mini-album-sad-song-lp,P1HARMONY - 7TH MINI ALBUM [SAD SONG] (LP),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,80.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ad334903-6471-4685-a042-0db4cd1066e9_cd3b032e-048c-4a87-b8c5-89fed84fdfde.jpg?v=1746732261,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6ef9a788-ca2e-4de0-931e-76f3ad9861ba.jpg?v=1746438049"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - 7TH MINI ALBUM [SAD SONG] (LP)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-7th-mini-album-sad-song-nemo,P1HARMONY - 7TH MINI ALBUM [SAD SONG] (NEMO),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,22.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/61b097ef-0600-42f7-8277-10d1d934abee_2dde772e-3a0e-4755-b59c-9f5f8c5e0d03.jpg?v=1746732258,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f3a83e21-a798-419e-8659-5270f128f638.jpg?v=1746437911"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - 7TH MINI ALBUM [SAD SONG] (NEMO)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-7th-mini-album-sad-song-digipack-ver,P1HARMONY - 7TH MINI ALBUM [SAD SONG] DIGIPACK VER.,"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,19.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/8bfcff60-65f6-4208-89c7-55b05b8d0363_38137e31-6711-4421-bfa2-86b290a21e70.jpg?v=1746732255,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/aa6f1094-cca9-4d6c-9e30-ac6ee9849aaf.jpg?v=1746436839"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - 7TH MINI ALBUM [SAD SONG] DIGIPACK VER.</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-7th-mini-album-sad-song,P1HARMONY - 7TH MINI ALBUM [SAD SONG],"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,28.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9ed6a318-d4ae-4e01-bc51-4fe0138b543e_8f510e67-6a08-4bf4-b863-b766b49b8179.jpg?v=1746732252,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ad847ff8-7aee-4b3c-bf4f-1ddf9a9d7977.jpg?v=1746436676"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - 7TH MINI ALBUM [SAD SONG]</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-7th-mini-album-sad-song-plve,P1HARMONY - 7TH MINI ALBUM [SAD SONG] (PLVE),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,19.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/cff2d253-230e-45df-926b-028fff5d94fc_024dbf43-6045-4268-adb2-ab11ee1da979.jpg?v=1746732250,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d312f330-a539-43d8-9729-56e79ff11e8b.jpg?v=1746435993"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - 7TH MINI ALBUM [SAD SONG] (PLVE)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-p1harmony-disharmony-find-out-3rd-mini-album,[Random] P1HARMONY - DISHARMONY : FIND OUT (3RD MINI ALBUM),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,15.70,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c7aeb550-d5e4-45f7-a88b-5fa5bc5c8613_901a6ca7-49aa-4ff2-8b01-ff074193fd83.jpg?v=1746732247,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f19aa6a4-2217-40f0-8540-b7a01c3cfd58.jpg?v=1746435873"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - DISHARMONY : FIND OUT (3RD MINI ALBUM)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-harmony-all-in-6th-mini-album-fit-in-ver-plve,P1HARMONY - HARMONY : ALL IN (6TH MINI ALBUM) [FIT IN VER./PLVE],"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,17.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d91bbef5-c75f-4908-b3c6-b3f9d43030de_41915257-e715-49ef-b947-4f63afadb756.jpg?v=1746732244,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dee517d9-67e1-4e3f-b494-017f08dd1bd1.jpg?v=1746435697"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - HARMONY : ALL IN (6TH MINI ALBUM) [FIT IN VER./PLVE]</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
p1harmony-harmony-all-in-6th-mini-album,P1HARMONY - HARMONY : ALL IN (6TH MINI ALBUM),"",P1HARMONY,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,17.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/02292ab7-7774-47c0-ac11-fb802d0280ed_0af414aa-9b11-4aa3-8fc9-d5551e2eabd6.jpg?v=1746732241,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f3c93555-521c-4600-9a8e-538fd8b5ef26.jpg?v=1746435552"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>P1HARMONY - HARMONY : ALL IN (6TH MINI ALBUM)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>KAKAO ENTERTAINMENT</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-4th-mini-album-connection-photobook-ver,ONEW - 4TH MINI ALBUM [CONNECTION] (PHOTOBOOK VER.),"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,33.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/09d55bbd-b0ef-48bf-87ac-1402a7f10ca3_f41c39bb-5021-43bf-be44-1d5c4ce52da7.jpg?v=1746732238,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/55596b9f-9543-447d-b8dc-a51a2db076cf.jpg?v=1746435376"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - 4TH MINI ALBUM [CONNECTION] (PHOTOBOOK VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>Dreamus Company Co., Ltd.</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882 dreamuscompany</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-circle-loca-mobility-transit-card,ONEW - CIRCLE [LOCA MOBILITY TRANSIT CARD],"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,7.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5db20490-8ff1-492c-b1d1-23f1310a70fe_e1875a38-23df-43bc-b8d1-3f3c4390ab41.jpg?v=1746732236,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/3c9790b0-f9ff-4654-8700-06d757c0b5cf.jpg?v=1746435209"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - CIRCLE [LOCA MOBILITY TRANSIT CARD]</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>SMentertainment</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-onew-dice-2nd-mini-album-photo-book-ver,[Random] ONEW - DICE (2ND MINI ALBUM) PHOTO BOOK VER.,"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/32c86f20-9ddf-4e27-aa76-042fa67c18d1_b1a2afa5-eec8-4e5b-b377-5d61988da387.jpg?v=1746732233,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b5d12f94-621f-44fd-9811-d701afec80dc.jpg?v=1746435059"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - DICE (2ND MINI ALBUM) PHOTO BOOK VER.</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>Dreamus company</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-dice-2nd-mini-album-digipack-ver,ONEW - DICE (2ND MINI ALBUM) DIGIPACK VER.,"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,11.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e622c5b1-7dd6-48ed-96ed-ef02aaf09a39_7fd3a389-e2c5-41ad-be13-e8c297368e34.jpg?v=1746732231,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0180a780-d915-4738-994c-fc6ba2e79f6b.jpg?v=1746434898"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - DICE (2ND MINI ALBUM) DIGIPACK VER.</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>Dreamus company</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-4th-mini-album-connection-smile-ver,ONEW - 4TH MINI ALBUM [CONNECTION] (SMILE VER.),"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,23.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/8978ef09-b1a5-47f2-a642-8a53db8708bd_d995d3e5-5ab5-44fb-935e-444510db12f4.jpg?v=1746732228,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/16d888d3-d72c-4eac-8ab5-adb0d0d0e056.jpg?v=1746434736"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - 4TH MINI ALBUM [CONNECTION] (SMILE VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>Dreamus Company Co., Ltd.</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882 dreamuscompany</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-4th-mini-album-connection-digipack-ver,ONEW - 4TH MINI ALBUM [CONNECTION] (DIGIPACK VER.),"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,19.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0ee6ce3f-bab3-444d-bede-4b2d1158c7d8_73aa7d18-0962-42c5-8a86-2705bc99992e.jpg?v=1746732225,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0f9573ae-1584-47d7-a10b-69d6744a2f0b.jpg?v=1746434616"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - 4TH MINI ALBUM [CONNECTION] (DIGIPACK VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>Dreamus Company Co., Ltd.</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882 dreamuscompany</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-3rd-mini-album-flow-nemo-ver,ONEW - 3RD MINI ALBUM [FLOW] (NEMO VER.),"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,23.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ff078bd5-a7f0-4260-ba54-56f60dd09a28_31a122be-a7d0-4624-8292-54ae2e6c7454.jpg?v=1746732223,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9441666a-419f-42e4-87bd-a40de7597a47.jpg?v=1746434466"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - 3RD MINI ALBUM [FLOW] (NEMO VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>dreamuscompany</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
onew-3rd-mini-album-flow,ONEW - 3RD MINI ALBUM [FLOW],"",ONEW,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,28.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6f8867a9-2354-4882-b3f0-e339d9f3ffc2_87161b23-2c23-43cb-b6cd-25a61bbbe8ea.jpg?v=1746732220,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/8f25bd15-b375-44b3-937c-25584386d35c.jpg?v=1746434248"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>ONEW - 3RD MINI ALBUM [FLOW]</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>dreamuscompany</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
